STATION_ID;POSTAL_CODE_ID;POINT_OF_INTEREST_ID;X_KM_COORD_NU;Y_KM_COORD_NU;N_COORD_NU;E_COORD_NU;HEIGHT_ASL_NU;METHODEN_MS_REGION_ID;METHODEN_MM_REGION_ID;METHODEN_ME_REGION_ID
-1;-1;746;634997773;140946205;1140946.055;2634997.523;3785000;207;212;214
-1;-1;747;637472023;140316326;1140316.168;2637471.765;3821000;207;212;214
-1;-1;748;616582148;140267200;1140267.213;2616581.762;3449000;207;212;214
-1;-1;749;606921884;138776680;1138776.717;2606921.369;3244000;218;228;231
-1;-1;750;677183300;128575617;1128574.926;2677183.218;2748000;234;240;243
-1;-1;751;620654494;139713245;1139713.198;2620654.188;3180000;207;212;214
-1;-1;752;631700471;137882134;1137882.005;2631700.255;3934000;207;212;214
-1;-1;753;628615876;136425764;1136425.648;2628615.588;3307000;207;212;214
-1;-1;754;666804263;141984814;1141984.394;2666804.323;3374000;225;229;231
-1;-1;755;684345965;146525377;1146524.938;2684346.141;2912000;234;240;243
-1;-1;756;684877929;143160923;1143160.479;2684877.943;2864000;234;240;243
-1;-1;757;643549608;113011921;1113011.519;2643549.174;3985000;208;212;214
-1;-1;758;617948706;110134228;1110133.826;2617948.070;3609000;208;212;214
-1;-1;759;573811077;78674813;1078675.155;2573810.167;3238000;208;212;214
-1;-1;760;594369048;83617809;1083617.979;2594368.098;3518000;208;212;214
-1;-1;761;580771541;128084892;1128085.167;2580771.054;3210000;204;211;214
-1;-1;762;612404252;145638053;1145638.009;2612403.927;3049000;218;228;231
-1;-1;763;560188097;112309014;1112309.494;2560187.527;3258000;205;212;214
-1;-1;764;652741524;154231732;1154231.487;2652741.453;4274000;218;228;231
-1;-1;765;678949013;133100052;1133099.433;2678949.010;2863000;234;240;243
-1;-1;766;642882981;169442862;1169442.704;2642883.184;2681000;218;228;231
-1;-1;767;556200988;100202442;1100202.785;2556200.263;2831000;205;212;214
-1;-1;768;560267866;108504676;1108505.099;2560267.254;3220000;205;212;214
-1;-1;769;583901333;95351227;1095351.281;2583900.549;3084000;208;212;214
-1;-1;770;586753546;92510085;1092510.131;2586752.675;3663000;208;212;214
-1;-1;771;598979612;102203678;1102203.535;2598978.939;3490000;208;212;214
-1;-1;772;606910804;99920542;1099920.295;2606910.108;3418000;208;212;214
-1;-1;773;613382836;100079115;1100078.875;2613382.146;3962000;208;212;214
-1;-1;774;626892177;86301509;1086301.161;2626891.295;4090000;208;212;214
-1;-1;775;695579757;147938385;1147937.925;2695580.037;2760000;235;240;243
-1;-1;776;700463066;156523999;1156523.549;2700463.444;2747000;235;240;243
-1;-1;777;625578295;148659850;1148659.726;2625578.097;3661000;218;228;231
-1;-1;778;558594581;108230135;1108230.506;2558593.938;3057000;205;212;214
-1;-1;779;717930465;205812955;1205812.672;2717931.134;2915000;221;228;231
-1;-1;780;703123223;193868771;1193868.415;2703123.949;2764000;221;228;231
-1;-1;781;693823788;164205645;1164205.225;2693824.108;2928000;225;229;231
-1;-1;782;737076244;165139216;1165138.800;2737076.950;2946000;224;229;231
-1;-1;783;737461432;159817233;1159816.779;2737462.270;2929000;224;229;231
-1;-1;784;709516554;149584220;1149583.777;2709516.945;2586000;235;240;243
-1;-1;785;757698288;163420537;1163420.117;2757699.038;2972000;224;229;231
-1;-1;786;741422837;176825670;1176825.277;2741423.610;2881000;224;229;231
-1;-1;787;706050228;183212116;1183211.673;2706050.846;3256000;219;228;231
-1;-1;788;773827391;163701719;1163701.443;2773828.310;3339000;224;229;231
-1;-1;789;773134914;156395880;1156395.566;2773135.864;3397000;237;241;243
-1;-1;790;762995173;150621614;1150621.132;2762995.988;3392000;224;229;231
-1;-1;791;775510727;146373068;1146372.660;2775511.742;3165000;237;241;243
-1;-1;792;764992423;138291490;1138291.002;2764993.348;3135000;236;240;243
-1;-1;793;772468987;130289153;1130288.496;2772469.987;3379000;236;240;243
-1;-1;794;766674733;129353536;1129352.830;2766675.695;3369000;236;240;243
-1;-1;795;671699929;165078853;1165078.578;2671700.340;3383000;218;228;231
-1;-1;796;651828713;165501799;1165501.588;2651828.957;3690000;218;228;231
-1;-1;797;675090527;165240372;1165240.097;2675090.966;3588000;225;229;231
-1;-1;798;675336147;164473803;1164473.523;2675336.579;3515000;225;229;231
-1;-1;799;675215463;166275135;1166274.865;2675215.923;3630000;225;229;231
-1;-1;800;674942718;162840548;1162840.261;2674943.113;3586000;225;229;231
-1;-1;801;649030143;153610576;1153610.318;2649030.083;4044000;225;229;231
-1;-1;802;656455023;153610183;1153609.928;2656455.014;3630000;218;228;231
-1;-1;803;622756854;146399398;1146399.297;2622756.599;3638000;218;228;231
-1;-1;804;658010354;128432387;1128431.920;2658010.069;3272000;234;240;243
-1;-1;805;652937359;127248917;1127248.474;2652937.095;3194000;234;240;243
-1;-1;806;663917777;140238901;1140238.470;2663917.757;3176000;234;240;243
-1;-1;807;594009977;133710806;1133710.982;2594009.526;3250000;207;212;214
-1;-1;808;624552264;118419240;1118418.970;2624551.754;3201000;208;212;214
-1;-1;809;633359128;110498777;1110498.447;2633358.667;3626000;208;212;214
-1;-1;810;602581109;88241081;1088241.118;2602580.163;3714000;208;212;214
-1;-1;811;682908312;154749755;1154749.486;2682908.539;2963000;235;240;243
-1;-1;812;679179865;140542788;1140542.278;2679180.015;3272000;234;240;243
-1;-1;813;593950492;105841077;1105841.005;2593949.849;3213000;208;212;214
-1;-1;814;613417256;98094389;1098094.168;2613416.509;4357000;208;212;214
-1;-1;815;605333953;91724728;1091724.718;2605333.003;3637000;208;212;214
-1;-1;816;598351002;93509824;1093509.810;2598350.219;3870000;208;212;214
-1;-1;817;601272799;93313944;1093313.915;2601271.963;3790000;208;212;214
-1;-1;818;594617782;96079569;1096079.583;2594617.065;3704000;208;212;214
-1;-1;819;598736294;84785553;1084785.654;2598735.349;3531000;208;212;214
-1;-1;820;589187574;87342704;1087342.754;2589186.612;4314000;208;212;214
-1;-1;821;596832713;87989695;1087989.790;2596831.819;3403000;208;212;214
-1;-1;822;590722472;103233244;1103233.200;2590721.838;3329000;206;212;214
-1;-1;823;593462789;101000928;1101000.895;2593462.149;3336000;208;212;214
-1;-1;824;606545709;98658300;1098658.089;2606544.974;3676000;208;212;214
-1;-1;825;606476734;96664913;1096664.761;2606475.937;3668000;208;212;214
-1;-1;826;617760900;98582506;1098582.213;2617760.204;4063000;208;212;214
-1;-1;827;634129484;109391563;1109391.283;2634129.034;3796000;208;212;214
-1;-1;828;644316287;108624649;1108624.209;2644315.807;4017000;234;240;243
-1;-1;829;634483926;96939386;1096938.996;2634483.266;4199000;208;212;214
-1;-1;830;635888752;95846227;1095845.814;2635888.075;4190000;208;212;214
-1;-1;831;630937586;92752066;1092751.650;2630936.842;3532000;208;212;214
-1;-1;832;623974693;87759703;1087759.394;2623973.809;4164000;207;212;214
-1;-1;833;621361608;107416896;1107416.592;2621361.002;4151000;208;212;214
-1;-1;834;623740598;108314312;1108313.963;2623740.007;3832000;208;212;214
-1;-1;835;621453869;105565013;1105564.702;2621453.312;4506000;208;212;214
-1;-1;836;622823777;111647731;1111647.403;2622823.239;3610000;208;212;214
-1;-1;837;623075541;110957770;1110957.438;2623074.993;3583000;208;212;214
-1;-1;838;632376190;103631776;1103631.443;2632375.610;4491000;208;212;214
-1;-1;839;632498064;104810794;1104810.472;2632497.507;4547000;208;212;214
-1;-1;840;632893116;106465514;1106465.207;2632892.594;4327000;208;212;214
-1;-1;841;633246773;105983690;1105983.379;2633246.249;4294000;208;212;214
-1;-1;842;619460226;101509852;1101509.561;2619459.585;4221000;208;212;214
-1;-1;843;632903828;101349845;1101349.492;2632903.218;4206000;208;212;214
-1;-1;844;635294903;99498101;1099497.704;2635294.267;4027000;208;212;214
-1;-1;845;643537088;98457216;1098456.705;2643536.439;3436000;208;212;214
-1;-1;846;722949832;150414160;1150413.632;2722950.448;3402000;235;240;243
-1;-1;847;698940297;142858263;1142857.819;2698940.573;3072000;234;240;243
-1;-1;848;698172631;134439679;1134438.957;2698172.885;2735000;233;239;242
-1;-1;849;701988174;153505043;1153504.583;2701988.546;2773000;235;240;243
-1;-1;850;729601651;154220192;1154219.715;2729602.357;3048000;235;240;243
-1;-1;851;756051452;155347082;1155346.635;2756052.253;3060000;224;229;231
-1;-1;852;741600659;151183389;1151182.860;2741601.439;3279000;235;240;243
-1;-1;853;728554055;148961557;1148961.015;2728554.704;3155000;235;240;243
-1;-1;854;757665084;137118944;1137118.354;2757665.904;3107000;236;240;243
-1;-1;855;725864692;133924664;1133923.862;2725865.263;2956000;235;240;243
-1;-1;856;650553432;149382528;1149382.191;2650553.338;3906000;225;229;231
-1;-1;857;633206397;87350025;1087349.595;2633205.577;4634000;208;212;214
-1;-1;858;698724316;184824661;1184824.265;2698724.912;3187000;219;228;231
-1;-1;859;709272488;188874802;1188874.405;2709273.128;3267000;219;228;231
-1;-1;860;706117720;187141361;1187140.951;2706118.280;3297000;219;228;231
-1;-1;861;724023493;192749453;1192749.059;2724024.163;3158000;223;229;231
-1;-1;862;712647717;185507369;1185506.953;2712648.277;3613000;221;228;231
-1;-1;863;713207229;185434324;1185433.920;2713207.788;3571000;221;228;231
-1;-1;864;694976030;176940991;1176940.651;2694976.520;3073000;219;228;231
-1;-1;865;695896228;173059248;1173058.884;2695896.671;3096000;219;228;231
-1;-1;866;701697999;177698034;1177697.648;2701698.470;3328000;223;229;231
-1;-1;867;714964579;198249061;1198248.755;2714965.238;2717000;221;228;231
-1;-1;868;703244755;163194215;1163193.753;2703244.989;3040000;223;229;231
-1;-1;869;706661196;158771769;1158771.330;2706661.488;3190000;223;229;231
-1;-1;870;700578567;159167331;1159166.910;2700578.883;3016000;235;240;243
-1;-1;871;698831761;159234336;1159233.953;2698832.082;3019000;223;229;231
-1;-1;872;696918199;160007879;1160007.478;2696918.505;3007000;223;229;231
-1;-1;873;690165234;159218249;1159217.868;2690165.534;2999000;235;240;243
-1;-1;874;712785205;164058188;1164057.793;2712785.668;3210000;223;229;231
-1;-1;875;722239063;162216423;1162216.198;2722239.745;3149000;224;229;231
-1;-1;876;729154570;164891707;1164891.232;2729155.240;3121000;224;229;231
-1;-1;877;746904082;168610048;1168609.548;2746904.862;2998000;224;229;231
-1;-1;878;647767423;155750095;1155749.864;2647767.399;4049000;225;229;231
-1;-1;879;715933092;184792565;1184792.223;2715933.645;3419000;223;229;231
-1;-1;880;675134502;164932835;1164932.558;2675134.938;3566000;225;229;231
-1;-1;881;646098396;105648958;1105648.488;2646097.896;3656000;234;240;243
-1;-1;882;627510034;85536338;1085535.987;2627509.148;4226000;208;212;214
-1;-1;883;566879147;93841476;1093841.818;2566878.277;3540000;208;212;214
-1;-1;884;567562733;89887438;1089887.735;2567561.822;3897000;208;212;214
-1;-1;885;568836804;89075341;1089075.634;2568835.879;3753000;208;212;214
-1;-1;886;568749579;87496435;1087496.713;2568748.644;3680000;208;212;214
-1;-1;887;568825670;88070639;1088070.919;2568824.735;3590000;208;212;214
-1;-1;888;568892172;88667152;1088667.440;2568891.243;3836000;208;212;214
-1;-1;889;569550097;85672368;1085672.658;2569549.169;3820000;208;212;214
-1;-1;890;607745169;89262552;1089262.508;2607744.230;3578000;208;212;214
-1;-1;891;612900613;90943189;1090943.049;2612899.698;4174000;208;212;214
-1;-1;892;617049634;91673211;1091672.988;2617048.749;4478000;208;212;214
-1;-1;893;585485665;82253563;1082253.740;2585484.645;3726000;208;212;214
-1;-1;894;589112929;85330497;1085330.587;2589111.943;3587000;208;212;214
-1;-1;895;651790005;122223343;1122222.913;2651789.718;3553000;234;240;243
-1;-1;896;660421071;130616037;1130615.548;2660420.837;3211000;234;240;243
-1;-1;897;676210250;127916207;1127915.503;2676210.163;2793000;234;240;243
-1;-1;898;633285234;87345381;1087344.950;2633284.414;4632000;208;212;214
-1;-1;899;630796911;85731355;1085730.942;2630796.045;4533000;208;212;214
-1;-1;900;629841570;86174857;1086174.457;2629840.703;4479000;208;212;214
-1;-1;1007;682227840;288187790;1288187.790;2682227.840;900000;215;226;230
-1;-1;1008;753214960;249816150;1249816.150;2753214.960;1250000;222;228;231
-1;-1;1009;742081250;224343660;1224343.660;2742081.250;2261000;220;228;231
-1;-1;1010;754800450;238995890;1238995.890;2754800.450;1793000;220;228;231
-1;-1;1011;743006340;239562810;1239562.810;2743006.340;1663000;220;228;231
-1;-1;1012;720006820;207511490;1207511.490;2720006.820;2905000;221;228;231
-1;-1;1013;679519840;212273490;1212273.490;2679519.840;1797000;219;228;231
-1;-1;1014;683579220;222393170;1222393.170;2683579.220;988000;219;228;231
-1;-1;1015;679588130;244822650;1244822.650;2679588.130;870000;217;227;230
-1;-1;1016;713531180;247761670;1247761.670;2713531.180;1133000;221;228;231
-1;-1;1017;727639300;227464750;1227464.750;2727639.300;1950000;220;228;231
-1;-1;1018;671995000;259451540;1259451.540;2671995.000;866000;217;227;230
-1;-1;1019;628087500;245850290;1245850.290;2628087.500;1099000;216;227;230
-1;-1;1020;618236320;269167950;1269167.950;2618236.320;518000;215;226;230
-1;-1;1021;662202680;203444330;1203444.330;2662202.680;2118000;219;228;231
-1;-1;1022;668663320;198022530;1198022.530;2668663.320;1897000;219;228;231
-1;-1;1023;672987240;205919640;1205919.640;2672987.240;1127000;219;228;231
-1;-1;1024;695023330;209521990;1209521.990;2695023.330;1898000;221;228;231
-1;-1;1025;625854890;173439710;1173439.710;2625854.890;1963000;218;228;231
-1;-1;1026;646447500;181949570;1181949.570;2646447.500;2348000;218;228;231
-1;-1;1027;607546130;171420570;1171420.570;2607546.130;2190000;218;228;231
-1;-1;1028;630388060;156298730;1156298.730;2630388.060;2969000;218;228;231
-1;-1;1029;616363080;166128640;1166128.640;2616363.080;2362000;218;228;231
-1;-1;1030;634717000;181800000;1181800.000;2634717.000;2164000;218;228;231
-1;-1;1031;638130320;205961840;1205961.840;2638130.320;1406000;219;228;231
-1;-1;1032;600377480;196253080;1196253.080;2600377.480;858000;216;227;230
-1;-1;1033;600929640;232360110;1232360.110;2600929.640;1444000;216;227;230
-1;-1;1034;571222890;220298800;1220298.800;2571222.890;1606000;201;209;213
-1;-1;1035;749980000;219529000;1219529.000;2749980.000;2341000;221;228;231
-1;-1;1036;696882690;148711940;1148711.940;2696882.690;2668000;235;240;243
-1;-1;1037;696902640;157127890;1157127.890;2696902.640;2668000;235;240;243
-1;-1;1038;704603640;153206940;1153206.940;2704603.640;2585000;235;240;243
-1;-1;1039;706725770;127689310;1127689.310;2706725.770;2301000;233;239;242
-1;-1;1040;700917620;153085960;1153085.960;2700917.620;2662000;235;240;243
-1;-1;1041;707162690;135986250;1135986.250;2707162.690;2741000;233;239;242
-1;-1;1042;703098870;124940290;1124940.290;2703098.870;2265000;233;239;242
-1;-1;1043;712169660;121956380;1121956.380;2712169.660;2442000;233;239;242
-1;-1;1044;714553630;123569380;1123569.380;2714553.630;2439000;235;240;243
-1;-1;1045;712475670;118009390;1118009.390;2712475.670;1767000;233;239;242
-1;-1;1046;685049730;155210780;1155210.780;2685049.730;2739000;235;240;243
-1;-1;1047;690072740;151425880;1151425.880;2690072.740;2066000;235;240;243
-1;-1;1048;688419990;137580990;1137580.990;2688419.990;2639000;234;240;243
-1;-1;1049;722653750;87872700;1087872.700;2722653.750;1700000;232;239;242
-1;-1;1050;710366940;106825660;1106825.660;2710366.940;1962000;233;239;242
-1;-1;1051;707916730;99738000;1099738.000;2707916.730;1619000;232;239;242
-1;-1;1052;726291980;108699220;1108699.220;2726291.980;2115000;232;239;242
-1;-1;1053;725617560;110568970;1110568.970;2725617.560;2227000;232;239;242
-1;-1;1054;693474540;108706370;1108706.370;2693474.540;2186000;233;239;242
-1;-1;1055;724588480;128467620;1128467.620;2724588.480;2727000;235;240;243
-1;-1;1056;704381200;117504770;1117504.770;2704381.200;1671000;233;239;242
-1;-1;1057;714250040;140955350;1140955.350;2714250.040;2170000;235;240;243
-1;-1;1058;708756780;107542500;1107542.500;2708756.780;1394000;233;239;242
-1;-1;1059;717776780;146838020;1146838.020;2717776.780;2580000;235;240;243
-1;-1;1060;634809800;106536200;1106536.200;2634809.800;3340000;208;212;214
-1;-1;1061;700557800;182962300;1182962.300;2700557.800;2032000;219;228;231
-1;-1;1062;721178000;186043300;1186043.300;2721178.000;2482000;223;229;231
-1;-1;1063;662875800;161954400;1161954.400;2662875.800;2512000;218;228;231
-1;-1;1064;629102500;138253200;1138253.200;2629102.500;2565000;207;212;214
-1;-1;1065;656169600;170476100;1170476.100;2656169.600;1901000;218;228;231
-1;-1;1066;634826600;149860700;1149860.700;2634826.600;2262000;218;228;231
-1;-1;1067;601459500;100540100;1100540.100;2601459.500;2810000;208;212;214
-1;-1;1068;720450000;150550000;1150550.000;2720450.000;2394000;235;240;243
-1;-1;1069;694960000;108620000;1108620.000;2694960.000;1785000;233;239;242
-1;-1;1070;717100000;120140000;1120140.000;2717100.000;1870000;233;239;242
-1;-1;1071;700780000;139100000;1139100.000;2700780.000;2172000;233;239;242
-1;-1;1072;714669000;120875000;1120875.000;2714669.000;1912000;233;239;242
-1;-1;1073;711200000;157550000;1157550.000;2711200.000;1870000;235;240;243
-1;-1;1074;725250000;124780000;1124780.000;2725250.000;1910000;233;239;242
-1;-1;1075;698250000;155830000;1155830.000;2698250.000;1987000;235;240;243
-1;-1;1076;722500000;135250000;1135250.000;2722500.000;2066000;235;240;243
-1;-1;1077;705750000;137050000;1137050.000;2705750.000;1938000;233;239;242
-1;-1;1078;712440000;126360000;1126360.000;2712440.000;1991000;233;239;242
-1;-1;1079;710545000;154375000;1154375.000;2710545.000;1748000;235;240;243
-1;-1;1080;708770000;132880000;1132880.000;2708770.000;2039000;233;239;242
-1;-1;1081;689600000;137125000;1137125.000;2689600.000;2086000;234;240;243
-1;-1;1082;708000000;151530000;1151530.000;2708000.000;2270000;235;240;243
-1;-1;1083;693870000;150480000;1150480.000;2693870.000;1973000;235;240;243
-1;-1;1084;729880000;115820000;1115820.000;2729880.000;1774000;233;239;242
-1;-1;1085;713020000;150700000;1150700.000;2713020.000;1800000;235;240;243
-1;-1;1086;679530000;129980000;1129980.000;2679530.000;1907000;234;240;243
-1;-1;1087;698330000;146980000;1146980.000;2698330.000;2257000;235;240;243
-1;-1;1088;724290000;102530000;1102530.000;2724290.000;1347000;232;239;242
-1;-1;1089;715360000;139240000;1139240.000;2715360.000;1764000;235;240;243
-1;-1;1090;680630000;138280000;1138280.000;2680630.000;2108000;234;240;243
-1;-1;1091;687140000;142570000;1142570.000;2687140.000;2000000;234;240;243
-1;-1;1092;705580000;150610000;1150610.000;2705580.000;1740000;235;240;243
-1;-1;1093;721700000;148075000;1148075.000;2721700.000;2107000;235;240;243
-1;-1;1094;686710000;119450000;1119450.000;2686710.000;1777000;233;239;242
-1;-1;1095;715050000;162920000;1162920.000;2715050.000;2205000;235;240;243
-1;-1;1096;697840000;140200000;1140200.000;2697840.000;1534000;234;240;243
-1;-1;1097;703580000;141570000;1141570.000;2703580.000;1997000;235;240;243
-1;-1;1098;711520000;107330000;1107330.000;2711520.000;1867000;233;239;242
-1;-1;1099;698771700;148625420;1148625.420;2698771.700;1849000;235;240;243
